User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount
1005817,Yotov,P00110942,F,26-35,35,Married,Karnataka,Southern,Chemical,Games & Toys,3,"? 6,766.00"
1005818,Vini,P00294542,F,26-35,26,Unmarried,Uttar Pradesh,Central,Govt,Food,2,"? 11,951.00"
1005819,Phan,P00036842,F,51-55,54,Married,Haryana,Northern,Chemical,Sports Products,3,"? 10,706.00"
1005822,Luxemburg,P00257542,M,36-45,43,Unmarried,Bihar,Eastern,Food Processing,Clothing & Apparel,3,"? 5,292.00"
1005823,Vijay,P00230442,F,26-35,31,Unmarried,Uttar Pradesh,Central,Aviation,Food,2,"? 15,371.00"
1005825,Kamberova,P00018342,M,26-35,33,Married,Gujarat,Western,Banking,Electronics & Gadgets,2,"? 8,142.00"
1005832,Gastineau,P00114442,M,26-35,29,Unmarried,Maharashtra,Western,Healthcare,Clothing & Apparel,1,"? 8,576.00"
1005834,Lena,P00281042,F,55+,80,Unmarried,Uttar Pradesh,Central,Retail,Food,1,"? 11,563.00"
1005843,Jessica,P00070942,F,36-45,36,Married,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,3,"? 7,093.00"
1005846,Sibella,P00148642,F,46-50,49,Unmarried,Himachal Pradesh,Northern,Automobile,Clothing & Apparel,4,"? 7,083.00"
1005853,Vineet,P00122442,F,51-55,52,Unmarried,Uttar Pradesh,Central,Media,Food,3,"? 12,106.00"
1005859,Olvera,P00110542,F,26-35,32,Unmarried,Haryana,Northern,Govt,Food,3,"? 19,289.00"
1005861,Maribeth,P00100642,M,51-55,53,Unmarried,Bihar,Eastern,Lawyer,Household items,4,"? 3,098.00"
1005864,Hansen,P00010742,M,51-55,53,Unmarried,Uttar Pradesh,Central,Aviation,Tupperware,3,"? 12,199.00"
1005877,Joy,P00252042,F,18-25,23,Unmarried,Gujarat,Western,Govt,Sports Products,2,"? 10,890.00"
1005879,Waco,P00140742,M,36-45,43,Unmarried,Karnataka,Southern,Healthcare,Clothing & Apparel,4,"? 5,428.00"
1005882,Moss,P00057642,F,36-45,38,Married,Bihar,Eastern,Aviation,Food,2,"? 15,465.00"
1005892,Phelps,P00209442,M,46-50,46,Married,Haryana,Northern,Construction,Electronics & Gadgets,2,"? 9,777.00"
1005893,Yohann,P00047242,F,26-35,30,Unmarried,Karnataka,Southern,Hospitality,Food,1,"? 11,957.00"
1005897,Crouse,P00254842,F,26-35,35,Unmarried,Madhya Pradesh,Central,Media,Electronics & Gadgets,4,"? 5,919.00"
1005898,Shrichand,P00238442,M,18-25,24,Unmarried,Rajasthan,Northern,Govt,Books,1,"? 12,844.00"
1005905,Radford,P00245642,M,36-45,39,Married,Karnataka,Southern,Banking,Food,3,"? 11,548.00"
1005906,Sunley,P00062842,M,18-25,18,Married,Jharkhand,Eastern,Banking,Food,4,"? 19,557.00"
1005910,Huthwaite,P00205442,M,46-50,46,Unmarried,Maharashtra,Western,Construction,Clothing & Apparel,2,"? 1,865.00"
1005912,Trafton,P00242742,M,26-35,32,Married,Karnataka,Southern,Hospitality,Clothing & Apparel,3,"? 7,162.00"
1005927,Vandana,P00240142,F,36-45,44,Married,Uttar Pradesh,Central,Lawyer,Food,3,"? 15,561.00"
1005930,Roach,P00084442,M,36-45,38,Married,Himachal Pradesh,Northern,Chemical,Food,3,"? 19,600.00"
1005934,Henry,P00025442,F,26-35,34,Unmarried,Andhra Pradesh,Southern,Healthcare,Sports Products,4,"? 8,088.00"
1005937,Ashwin,P00282642,F,26-35,35,Unmarried,Delhi,Central,Aviation,Food,3,"? 19,073.00"
1005939,Abhimanyu,P00115342,M,46-50,46,Unmarried,Delhi,Central,Healthcare,Food,3,"? 12,101.00"
1005941,Hazard,P00153842,M,26-35,32,Unmarried,Andhra Pradesh,Southern,Healthcare,Footwear & Shoes,4,"? 8,175.00"
1005942,Philippe,P00113142,F,46-50,47,Unmarried,Uttar Pradesh,Central,Banking,Clothing & Apparel,1,"? 7,152.00"
1005946,Rose,P00058442,M,55+,60,Unmarried,Himachal Pradesh,Northern,IT Sector,Electronics & Gadgets,3,"? 7,890.00"
1005949,Turnell,P00293142,F,18-25,18,Unmarried,Kerala,Southern,IT Sector,Electronics & Gadgets,4,"? 9,895.00"
1005952,Bart,P00313642,M,46-50,50,Unmarried,Uttar Pradesh,Central,Media,Electronics & Gadgets,3,"? 7,802.00"
1005956,Hirasaki,P00035342,M,18-25,20,Unmarried,Andhra Pradesh,Southern,IT Sector,Household items,2,"? 3,071.00"
1005958,Darley,P00128942,F,46-50,46,Unmarried,Madhya Pradesh,Central,IT Sector,Clothing & Apparel,2,"? 8,885.00"
1005965,Matthew,P00235242,M,26-35,27,Married,Uttar Pradesh,Central,Retail,Household items,2,"? 1,508.00"
1005970,Toby,P00116242,F,36-45,41,Unmarried,Rajasthan,Northern,Hospitality,Furniture,4,"? 12,459.00"
1005973,Tim,P00114942,F,0-17,16,Unmarried,Kerala,Southern,Healthcare,Furniture,3,"? 4,177.00"
1005975,Hooks,P00102642,F,26-35,34,Married,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,3,"? 9,879.00"
1005976,O'Brill,P00102642,M,26-35,32,Married,Rajasthan,Northern,Banking,Electronics & Gadgets,2,"? 6,122.00"
1005977,Farry,P00252642,M,36-45,45,Married,Andhra Pradesh,Southern,Healthcare,Electronics & Gadgets,4,"? 9,788.00"
1005980,Sudhir,P00313442,F,55+,86,Married,Uttarakhand,Central,Textile,Clothing & Apparel,3,"? 8,882.00"
1005987,Ballentine,P00001942,F,26-35,33,Married,Delhi,Central,Hospitality,Clothing & Apparel,4,"? 6,972.00"
1005990,Jayanti,P00323642,M,26-35,26,Unmarried,Maharashtra,Western,Govt,Electronics & Gadgets,4,"? 9,963.00"
1005997,Barbara,P00233442,M,26-35,35,Married,Delhi,Central,Govt,Household items,3,"? 3,857.00"
1006004,Pranav,P00102342,M,26-35,34,Unmarried,Uttar Pradesh,Central,Food Processing,Electronics & Gadgets,3,"? 9,906.00"
1006007,Jennifer,P00285942,F,36-45,40,Married,Maharashtra,Western,Aviation,Food,2,"? 15,516.00"
1006008,Hawley,P00010742,F,18-25,25,Unmarried,Andhra Pradesh,Southern,Healthcare,Clothing & Apparel,2,"? 8,591.00"
1006013,Todd,P00025542,M,26-35,34,Married,Uttar Pradesh,Central,Aviation,Household items,3,"? 3,777.00"
1006023,Holloman,P00284042,F,26-35,28,Married,Andhra Pradesh,Southern,Chemical,Electronics & Gadgets,4,"? 9,899.00"
1006028,Resi,P00080342,F,18-25,24,Unmarried,Himachal Pradesh,Northern,Healthcare,Electronics & Gadgets,2,"? 7,898.00"
1006032,Bell,P00124842,F,46-50,49,Unmarried,Madhya Pradesh,Central,Hospitality,Footwear & Shoes,4,"? 12,538.00"
1006033,Wener,P00028442,F,51-55,53,Unmarried,Karnataka,Southern,Govt,Games & Toys,2,"? 9,910.00"
